ui,intervention,country,food_k,climate_k,beta,climate-food_k,food_choice,climate_choice
739D0C2A-C090-4D87-BEC9-27592F9A5B46,7,Bulgaria,0.11138271272751,0.111441742258607,3.12971041301625,5.90295310976124e-05,1,1
51D7DD2C-659E-4FCB-BBED-5BB007A8DDDC,6,Bulgaria,0.36979288584164,0.370473187997671,2.95093596688232,0.000680302156030599,0.666666666666667,0.666666666666667
E6879E98-16BB-42A8-B9AE-29DD1819DC62,4,Bulgaria,0.175364813667154,0.230016081946648,0.578404504709136,0.0546512682794943,0.75,0.7
B95B67BA-55B1-4748-8432-1B00A4B8DB25,5,Bulgaria,0.111353897011487,0.111440167782953,3.12958484568787,8.62707714661681e-05,1,1
9BD89CB2-6F18-4F8D-9D9F-5A5D3009FB0F,2,Bulgaria,0.139808844936596,0.229407442447815,1.12918075901572,0.0895985975112192,1,0.9
74B0AEF8-A1A5-4902-BC1D-388B3856584E,1,Bulgaria,0.321983715225125,0.322880610479233,2.4055039150901,0.000896895254108354,0.75,0.75
E5CC3439-0D27-40BC-9F3B-8B0559A06F71,11,Bulgaria,0.159726668193729,0.334091378781037,0.648226265671047,0.174364710587308,0.9,0.545454545454545
0101C560-7E5D-42D5-941B-AB3B33A6B7F0,4,Bulgaria,0.126854782429182,0.117883480954232,1.40083067237007,-0.00897130147495002,0.916666666666667,0.916666666666667
D6E12731-C8D1-4F2C-925D-125B93B9FB28,6,Bulgaria,0.186113283190899,0.221849463689089,0.420440156012418,0.0357361804981903,0.727272727272727,0.5
01AED575-1E0F-47C1-8032-5A2796CE0D86,3,Bulgaria,0.851623840117607,0.251724559414311,0.831221968137314,-0.599899280703296,0.181818181818182,0.8
80B050F0-F7D0-4E08-B01D-6B2A95F93DC7,1,Bulgaria,0.211994450442212,0.115179464749492,1.16105349310083,-0.0968149856927202,0.833333333333333,0.916666666666667
0A68D895-0F26-46A7-A611-B3F7C17D6B02,8,Bulgaria,0.128490483561135,0.139504655126229,1.46930966254713,0.0110141715650934,0.916666666666667,1
289FE4A1-22C9-4460-AF97-1AC4AB188F8B,3,Bulgaria,0.337637689198286,0.103731300519653,1.70217384148835,-0.233906388678633,1,1
BC7CBDE6-F18C-46C9-B9BA-DB709E8AE133,4,Bulgaria,0.428465412193942,0.374130355757459,3.31134568371953,-0.054335056436483,0.666666666666667,0.727272727272727
39DF3117-8FDF-4040-925F-9A326B69713D,12,Bulgaria,0.103861457987338,0.236778566394695,1.7368755551188,0.132917108407358,1,0.909090909090909
3130B90B-92B2-482F-9447-731CB50C1110,1,Bulgaria,0.204010412740271,0.244784428474696,1.8916117532146,0.0407740157344249,0.833333333333333,0.9
288FE8DE-B22B-4CB9-87A3-2430653B8D0C,5,Bulgaria,0.262051433651706,0.188618622393477,1.07211410422523,-0.0734328112582293,0.727272727272727,0.818181818181818
00942764-1B64-4D7A-AA3C-1BF42D0070AE,7,Bulgaria,0.177303655988456,0.161655565093884,1.70746827636026,-0.0156480908945716,0.833333333333333,0.833333333333333
C7695A17-F505-42E0-ACF4-C18B01B3E3EA,9,Bulgaria,0.111352460938476,0.111441925278268,3.12958861350487,8.94643397916367e-05,1,1
B25AB647-6823-4599-8B65-1F9E45FAFB21,6,Bulgaria,0.153078536875341,0.17015017754759,1.9392362579775,0.0170716406722491,0.916666666666667,1
0F70FBA5-11BA-4FE3-B657-96149091C72D,10,Bulgaria,0.458995500879231,0.906411927151224,0.688701017898052,0.447416426271993,0.6,0.181818181818182
1EE434F6-0879-4379-B760-A2A850BA8357,3,Bulgaria,0.362964357136038,0.226332019773499,2.50044857635318,-0.136632337362539,0.666666666666667,0.909090909090909
9903060A-91EC-4DB8-A7C5-19D10BCF745B,11,Bulgaria,0.111353169134404,0.111441314877089,3.12957911591306,8.81457426852444e-05,1,1
F7B3480A-86E3-4567-B719-6804589171F4,5,Bulgaria,0.383738847976068,0.247993019360409,1.11458113185274,-0.135745828615659,0.666666666666667,0.75
D6E5F59C-EF98-4CE1-9EEE-B9D5D239C8BB,4,Bulgaria,0.111353534392334,0.111440663611124,3.12958779189368,8.7129218790255e-05,1,1
30B2393E-46E3-4DA6-860C-00DCF91A1DF3,1,Bulgaria,0.111348731618859,0.111444556463988,3.12957647733463,9.58248451286559e-05,1,1
4100B4E5-50E9-4D74-B4CA-009F96D2207D,3,Bulgaria,0.124435969730363,0.134298484236661,1.27257215789137,0.00986251450629803,1,0.916666666666667
B103A801-4F21-45F9-A278-CF5E824C2FF0,9,Bulgaria,0.251746606469549,0.781454303181747,0.615885416267964,0.529707696712198,0.888888888888889,0.25
9C512167-DAC1-41D1-8D94-C623037E3B53,2,Bulgaria,0.336374436400342,0.112787206912197,3.35270585500271,-0.223587229488145,0.75,1
F30AFEB8-0670-4D3E-B9F2-1C93DCC256E3,7,Bulgaria,0.323397845091218,0.183205890888674,1.47034362977723,-0.140191954202544,0.75,0.909090909090909
18786A33-A4CC-4D35-9444-8E9712FED494,6,Bulgaria,0.152521084642259,0.123039909540144,1.17484522395315,-0.0294811751021155,0.909090909090909,0.916666666666667
6FE4D91F-A4A8-4927-8A6B-212D8DF5F9D0,5,Bulgaria,0.125519886147021,0.550745594946293,0.614283863790469,0.425225708799272,1,0.333333333333333
F3D5754D-4263-49A6-94F8-81233621DBE3,12,Bulgaria,0.507902978087294,0.573368008101025,1.81236839631338,0.0654650300137306,0.636363636363636,0.5
673BA118-102D-44E1-95FD-68CFA9CF6996,9,Bulgaria,0.129832350942824,0.226874211194676,1.10499313162232,0.0970418602518524,1,0.818181818181818
A91C2FDC-AAE0-46E1-ABEE-E72112174E43,4,Bulgaria,0.102501925880508,0.225526366557608,1.29417610837759,0.1230244406771,1,1
151B4597-59DC-4D5A-8EE8-552490E2E895,3,Bulgaria,0.186538600909386,0.22615145661523,2.49359067778197,0.0396128557058437,0.916666666666667,0.833333333333333
61AB3FB1-062D-4329-9CEE-02978A317126,7,Bulgaria,0.299114501732014,0.157540760978086,0.538283537146085,-0.141573740753929,0.666666666666667,0.75
48A76137-4FA2-4F99-A9CE-ACFBBE0E925A,4,Bulgaria,0.111350878220863,0.111443226647299,3.12958387841451,9.23484264357954e-05,1,1
7002846A-AB4D-4CF2-8860-55268A6F4C1B,8,Bulgaria,0.670611581612363,0.230663066185162,0.822316857204688,-0.439948515427201,0.444444444444444,0.727272727272727
978E7F38-319F-4EB2-95F7-77E00721D948,10,Bulgaria,0.146928216760893,0.264793657489571,0.781583472617796,0.117865440728678,1,0.8
DF2AC3C0-EFBC-4C2A-8470-C0D790E6A051,7,Bulgaria,0.133295072112975,0.116072569132508,1.2499122831985,-0.0172225029804665,0.916666666666667,0.916666666666667
3E4057E8-6CD2-4905-B2C6-4B79D7D5E575,12,Bulgaria,0.175950857820075,0.117382015274621,1.36140910997987,-0.0585688425454539,1,0.916666666666667
432CFA37-034E-4BFB-9EAB-AE98C118AA11,11,Bulgaria,0.33278846968525,0.519464891776072,1.31176971043682,0.186676422090822,0.666666666666667,0.6
F17151BF-007F-40C1-8A0B-05713A916D57,7,Bulgaria,0.145718477902012,0.176473095023483,0.741376593068934,0.0307546171214708,0.9,1
FC6918D4-65C7-40F0-B5A9-DCBF562335CB,10,Bulgaria,0.370870647300544,0.141605356347875,1.53250592493844,-0.22926529095267,0.727272727272727,1
44154C92-62B2-44CB-9EAE-3A2DCA3F568D,6,Bulgaria,0.141389802052677,0.187672083552396,0.88178034257787,0.0462822814997188,1,0.9
A23A876C-3A45-4FE6-B7BB-242080790F39,7,Bulgaria,0.230846730368579,0.168188349107224,0.986045238834063,-0.0626583812613546,0.818181818181818,0.833333333333333
854837D0-F483-4D78-AFFB-BA5D116BBF0B,11,Bulgaria,1.25963532556903,1.26768417353736,1.94090273793563,0.00804884796832472,0,0
89EB2F77-F7E7-4CEE-89A6-8C63279CCB5B,7,Bulgaria,0.173732367225874,0.174448554784094,2.06426041389092,0.000716187558220616,0.916666666666667,0.909090909090909
2127C890-B289-4DA8-929D-B8E59CE3724C,8,Bulgaria,0.196200833365322,0.147437870614685,1.72891140697575,-0.0487629627506372,0.833333333333333,1
4836E2DA-44E0-45A9-8ED7-42737C907BB4,2,Bulgaria,0.118732012159316,0.153013318491797,1.48065299830671,0.0342813063324808,1,0.916666666666667
D158CBDE-E22A-4624-A84D-E2E4B2317ACC,10,Bulgaria,0.245626240993137,0.227468897125175,1.11060870212935,-0.0181573438679629,0.9,0.9
BF228448-6791-465F-A876-DB313650B618,10,Bulgaria,0.11362374506167,0.256110984376961,0.859513817860396,0.142487239315291,1,0.818181818181818
2A9B7520-9F34-45CD-B73C-733ED3555EB9,11,Bulgaria,0.152251482060499,0.183654365001538,1.47818653710504,0.0314028829410385,1,1
C8AC5E02-8E4B-42DB-8B18-153F6B0E253F,6,Greece,0.441279963068952,0.145742710833508,1.67203990910007,-0.295537252235444,0.777777777777778,0.916666666666667
2DB58DAF-E860-4020-98A2-ECFE77D46362,8,Greece,0.107124325144288,0.132964899221367,2.39376766318445,0.0258405740770788,1,1
17546B08-4B9E-4D47-B472-3B45D1DBC7B9,11,Greece,0.367703633453099,0.310876260336733,2.79292563713745,-0.0568273731163663,0.666666666666667,0.75
586E99FE-770A-4492-9484-7A36AF1C59C5,5,Greece,0.19333111098786,0.181125924836942,0.803354138713566,-0.0122051861509182,0.666666666666667,0.9
ACD64AC0-7DA5-4530-B379-35AFE50783D2,4,Greece,0.263370430129109,0.104505902568116,1.87677919220762,-0.158864527560994,1,1
F7C2A44F-55AA-44EA-A9E9-00E3B52FD8E0,2,Greece,0.305715046251928,0.169973749584914,2.55632819129204,-0.135741296667013,0.75,0.916666666666667
7EC93D41-7F10-43CE-9F61-80DB3D9827E6,1,Greece,0.102533008640161,0.174294472556354,1.31612147209223,0.0717614639161927,1,1
09093446-B2A6-4708-9223-A9BD800DAF6F,4,Greece,0.137893726127852,0.104688586001644,1.91583448054638,-0.0332051401262083,1,1
207DF3CC-9EC0-47FA-A563-83CC028A8B29,6,Greece,0.111352303291344,0.111442059113685,3.12959195469715,8.97558223410949e-05,1,1
2CAC1C67-1DF3-44DC-8F5D-45D5318E7FA1,8,Greece,0.111352490247019,0.111442231574041,3.1295356113065,8.97413270218167e-05,1,1
25B3E9AF-D4B3-4AF3-A622-CE7FF106F47F,4,Greece,0.444410634397543,0.342163141788506,1.76780945826683,-0.102247492609038,0.583333333333333,0.666666666666667
3FAFC30B-48A6-4335-8C7E-133995CBCCB5,10,Greece,0.319230773316329,0.102820673972935,1.4114932871516,-0.216410099343394,0.75,1
9F4235C0-E9EC-4BE1-B8DE-79298C86C042,1,Greece,0.114382561995033,0.174533047482086,1.08376551675513,0.0601504854870532,1,1
8061969D-E02F-485C-BDF5-E89656286F5E,8,Greece,0.345609271829899,0.253292325991936,0.606527954960622,-0.0923169458379631,0.7,0.8
182312E1-E39A-44B7-9E09-E64F87707F51,5,Greece,0.11160273196776,0.111195911424323,3.12935808268382,-0.000406820543436881,1,1
354CCE20-A3C0-4515-8637-F90D1962E80C,2,Greece,0.108003678394477,0.151964690295954,2.55244937885755,0.0439610119014768,1,0.916666666666667
F8A7D09C-142E-411D-8206-6E456FA5E7B8,11,Greece,0.111352204444248,0.111442015117212,3.12958170886915,8.98106729644993e-05,1,1
1F4BE92A-4B7D-4578-9B76-640B0F454BE1,3,Greece,0.243349226022869,0.161530926638776,1.09080537247038,-0.081818299384093,0.818181818181818,0.909090909090909
B965BF90-BA70-4A50-966F-11C7E2016818,10,Greece,0.219564744443487,0.379419410198824,1.0527284695539,0.159854665755336,0.9,0.8
8D2ECB6B-CE4C-43AA-8A1C-3EE20D57351B,4,Greece,0.111353206053248,0.11144110868986,3.12959068921491,8.79026366116392e-05,1,1
EF727447-9266-4CDC-A8AF-D33C239AE7B9,1,Greece,0.232502141437215,0.447222883947526,0.511143718014821,0.214720742510311,0.777777777777778,0.454545454545455
874E895A-77C4-4D7D-A59B-D478F244CDC1,5,Greece,0.334350063965946,0.375176166266012,2.13000990995761,0.0408261023000663,0.818181818181818,0.727272727272727
B9DA32AE-40A5-4076-A638-D5E9050C40FF,9,Greece,0.462408119432511,0.566156159216333,0.704971778717648,0.103748039783822,0.6,0.363636363636364
22DF4D6C-08FD-48C1-9FC5-1E138554703D,10,Greece,0.144330140551473,0.171234114575605,1.26336201542634,0.0269039740241317,1,1
D32D5D3A-5544-4830-9937-1C440608FB1A,8,Greece,1.2596789963633,1.26764007642306,1.94092872586315,0.00796108005975471,0,0
4109293D-9416-42CD-9B0D-6829A1AEE345,6,Greece,0.281033894289655,0.391253581343108,1.48127177570981,0.110219687053453,0.75,0.583333333333333
839A9B60-9F88-4A44-9412-9BB5A048C606,6,Greece,0.17436391176439,0.109379043149448,2.78133607253258,-0.0649848686149415,0.916666666666667,1
402C2A57-51BF-4420-BF5E-CC71B167EF7D,1,Greece,0.235476194228318,0.103867724800821,1.73472807355567,-0.131608469427498,1,1
45F9C36D-5D1E-4335-B9AE-CD3D9EAB6BA0,4,Greece,0.130464162063344,0.103240810954853,1.57631165872431,-0.0272233511084908,1,1
F23DCB5A-1F05-4C0E-A54D-671D74263D46,10,Greece,0.422709500668022,0.518811873269893,1.29325637298746,0.0961023726018705,0.583333333333333,0.555555555555556
0A62FF19-2321-4BAF-AF76-94BB6486D2B4,9,Greece,0.310469823270375,0.495766686671836,1.31251704242749,0.185296863401461,0.666666666666667,0.545454545454545
BEDCA3B5-D9C5-43DC-8CBD-BCA44E1E78A3,11,Greece,0.160308142909755,0.10367963776998,1.69015969620433,-0.0566285051397758,1,1
CAB6042D-EB83-4FED-8FEE-309370886A2A,2,Greece,0.331538219142402,0.520653752087319,2.93373990399898,0.189115532944917,0.818181818181818,0.5
D36E89A0-A8C0-470D-8F73-4EC293C2835F,5,Greece,0.433001367336661,0.314792527687767,2.11348794461657,-0.118208839648894,0.636363636363636,0.75
0EDB648C-3108-4D90-B141-60CA813C2582,3,Greece,0.102480854872651,0.210554438232186,1.12919495477429,0.108073583359535,1,1
A155EE47-FE20-46E4-A20F-24916880E641,6,Greece,0.1071235831664,0.132965528506374,2.39377029146204,0.0258419453399735,1,0.916666666666667
E42C746F-7AA0-44BE-8F03-FD0CF676DCAC,1,Greece,0.105891609505527,0.356225318260494,2.16229436773687,0.250333708754967,1,0.9
A2B93A81-9561-4045-A94F-9895E15AE241,4,Greece,0.143702567280721,0.179228182919897,0.952763130709111,0.035525615639176,1,0.909090909090909
EF01123D-51AF-4982-8BDC-07B48503A6EF,10,Greece,0.111346121962149,0.111479193076591,3.12978258601032,0.000133071114441538,1,1
2ED75ADD-D252-4B44-A23C-9583FBE72043,8,Greece,0.104550648522537,0.20500260786678,1.89217989671197,0.100451959344243,1,0.909090909090909
6F36584F-5B09-4B1D-937B-5AF5A7667E95,1,Greece,0.111353082102808,0.111443225448243,3.12962406103404,9.01433454356254e-05,1,1
C06C9A16-9A9C-4BC4-9A24-EF231864B7B7,2,Greece,0.111339691372513,0.111470651141361,3.12969983305438,0.000130959768847944,1,1
2B931990-F49C-4CC9-9384-B4506760DB2F,10,Greece,0.111351569661242,0.111442587776429,3.12958553622277,9.10181151863587e-05,1,1
BFCE8C0A-D855-447D-A5B4-AA73AEAAB519,8,Greece,0.241070912212552,0.222081811814968,2.34929949893865,-0.0189891003975839,0.833333333333333,0.833333333333333
A65C0015-7179-4816-BAB6-C539B4A260CA,6,Greece,0.458784764995567,0.421412127793838,2.50766306303524,-0.037372637201729,0.636363636363636,0.7
922FEE39-1DE0-4FFC-8F97-6FE09C97F1C0,4,Greece,0.307832034818218,0.188328241916302,1.28454348501889,-0.119503792901916,0.9,1
F22088CB-B0CA-4167-90A8-17E54DF716C8,2,Greece,0.227726802866528,0.212278166409861,0.817525368275587,-0.0154486364566669,0.727272727272727,0.75
1ED6295F-064F-4D2C-AC15-6B0A2FE65E9E,5,Greece,0.1603065797325,0.103681574979646,1.69017827982918,-0.0566250047528535,0.916666666666667,1
A3883998-EFB9-48DD-8570-31ACE841A4A3,1,Greece,0.274528347526824,0.401686438306683,1.69862943653753,0.127158090779858,0.75,0.666666666666667
7364FE7B-C858-4EB2-931F-56D5B6386DA2,11,Greece,0.163739030700395,0.123346552259194,1.78185859551772,-0.0403924784412009,0.916666666666667,1
96B005EF-6EB0-48FA-BFC5-C999E226AF39,3,Greece,0.369760644304644,0.370465481098081,2.95097738651353,0.000704836793437635,0.666666666666667,0.666666666666667
5D024A34-8BDE-456B-B88B-55CA424FB4CC,4,Greece,0.36976002259054,0.370465874224324,2.95096420022383,0.000705851633784393,0.666666666666667,0.727272727272727
C92EEB5C-84C8-4040-9CF0-11AC66471CC2,10,Greece,0.153499662068917,0.16584189213666,0.947688939228531,0.012342230067743,0.909090909090909,0.833333333333333
04BD1607-BB02-4E7A-962C-FAE3CAAFAD84,1,Greece,0.153117938616201,0.305537556851329,1.50117230771813,0.152419618235128,0.916666666666667,0.75
FA5E4D21-4CC4-41B3-91C3-04937376E0FA,2,Greece,0.316815229670854,0.344121998682839,0.972735429337337,0.0273067690119844,0.7,0.7
DFEC413D-ACB7-43D4-B75F-B2E72FD992C2,10,Greece,0.692668558230423,0.103361391778934,1.60895720941918,-0.589307166451489,0.272727272727273,1
154951F2-D6D2-4D18-95F9-2DBE3D7FDB29,1,Greece,0.352897029449207,0.248467710216676,1.59323996130594,-0.104429319232532,0.8,0.818181818181818
5EC76117-25CB-4A30-8BF7-966ED8CBDEDB,9,Greece,0.176055710044914,0.105782719204344,2.13496141584492,-0.0702729908405696,1,1
3907174F-710A-40B8-AB9E-C498C0C1FD95,3,Greece,0.144690767782858,0.196673326145614,0.98145456502849,0.0519825583627565,0.833333333333333,0.833333333333333
FB873074-FEFC-41BA-922D-FC460C14AEA2,1,Greece,0.111351962730691,0.111442363339174,3.12959459827788,9.04006084832404e-05,1,1
B480C540-99E1-42D0-9F2F-F3556B717400,4,Greece,0.194270208464323,0.251203982313504,0.971649058343186,0.0569337738491811,0.818181818181818,0.9
3F474C51-7FF8-446D-A625-3F0E61758D54,9,Greece,0.111352236742119,0.11144231516521,3.1295810132352,9.00784230913748e-05,1,1
32950E05-333E-4F29-A4E3-86F4538E4521,5,Greece,0.178942285242491,0.318263386033527,2.22659440427949,0.139321100791036,0.833333333333333,0.75
BE5E253A-2857-49A0-967B-5312E1610C41,5,Greece,0.199716941314694,0.111339543246394,3.11257880129248,-0.0883773980682994,1,1
B2AB5C83-F18E-418E-B21C-D36289AF1F7A,11,Greece,0.111354410612204,0.111439449636051,3.12957967920189,8.50390238467946e-05,1,1
120FDE97-5A6E-4284-8EB1-F93E139A4AA1,3,Greece,0.234380509639414,0.353252099527975,0.522122554200355,0.118871589888561,0.583333333333333,0.5
73923798-3F92-43ED-B244-A7720E5437E0,4,Greece,0.285384237052541,0.334242968967809,1.0826217749382,0.0488587319152681,0.666666666666667,0.666666666666667
F982EEEF-FF07-4FE5-9169-DD01D844351C,5,Greece,0.307413163400592,0.308217364063987,2.6407728925719,0.000804200663395038,0.75,0.75
6E86D309-9D2D-4FCE-B43A-3B4325B080E5,1,Greece,0.475771043076874,0.510947262554575,0.778674077742979,0.0351762194777017,0.6,0.5
DFD82218-19CC-4D1D-BC64-87CA87CF4603,8,Greece,0.120604954363756,0.191155170682858,1.61328828732245,0.0705502163191018,0.916666666666667,0.833333333333333
69B58848-1F45-453C-8AAF-BBF5BDD389EA,4,Greece,0.317984198221165,0.35851030250673,2.25079861861093,0.0405261042855645,0.75,0.666666666666667
F9DC4C98-D51C-4CD1-8A23-A7C96F58C06D,10,Greece,0.103055591385341,0.243786836633431,1.52488976036773,0.140731245248091,1,1
D4F070FC-4ECE-4033-85E2-AFE07DBBBAF7,6,Greece,0.519656408421449,0.273622292909912,2.8942524260939,-0.246034115511537,0.636363636363636,0.833333333333333
E506D486-A813-4CDB-BBDE-81451C1EF641,5,Greece,0.370714665441652,0.110863410314178,3.03296118191321,-0.259851255127474,0.666666666666667,1
A6CFC180-6EF7-4F82-A588-32BF1F766385,3,Greece,0.175271424979452,0.176255120171683,1.34976925426917,0.000983695192231848,0.909090909090909,1
55A5B8E4-CF25-4688-ADFA-B700061FB247,9,Greece,0.102499005573058,0.460587635588535,1.11811538353019,0.358088630015476,1,0.636363636363636
1587EA2F-ECEB-4681-87AC-69F8C6365AEF,5,Greece,0.149910532972712,0.215088539769739,0.585422732354034,0.0651780067970269,0.833333333333333,0.727272727272727
B50AC026-AD09-4C68-94E2-93557087365C,8,Greece,0.103415897638479,0.144382536888198,1.62634730027624,0.0409666392497191,1,1
323225A7-0C2D-48AE-A617-BDA27BCE3014,2,Greece,0.344169498346394,0.202694995166031,1.8418796881657,-0.141474503180363,0.727272727272727,0.833333333333333
170B6E08-03C9-4C44-B3F9-124C35B2C69F,3,Greece,0.12585752242373,0.126126179234067,1.96089865299117,0.00026865681033672,1,0.916666666666667
78827771-48A3-4C5C-AF7B-DDA848E5FF57,5,Greece,0.125853529634133,0.12613029378232,1.960877015997,0.000276764148186948,0.916666666666667,0.916666666666667
C8EFCCB9-F47B-4CB5-92D1-8D60F699D926,8,Greece,0.461697379016724,0.344122258038882,1.16780040339528,-0.117575120977842,0.6,0.583333333333333
BFF4BF80-D93E-4F0C-8C72-6EEB0E9F50F8,2,Greece,0.667494569710103,0.28993331811526,0.489100862262053,-0.377561251594843,0.333333333333333,0.6
3039FBC3-2FF9-4AE3-9474-96997DDCF39B,3,Greece,0.168068615177267,0.158267972846448,0.808992473646751,-0.00980064233081937,0.818181818181818,0.818181818181818
A4738A7D-F156-4AF7-A1E3-C980DC99E8F4,11,Greece,0.431172551187124,0.151288417702035,1.43588521645627,-0.279884133485089,0.777777777777778,1
A8A210C9-3889-40B9-9E25-4C70FED01268,10,Nigeria,0.176054140200371,0.105787853381448,2.13496692319252,-0.0702662868189231,1,1
BE40ED10-6A2D-4848-80E2-6C596DD5F4BD,9,Nigeria,0.361711774622627,0.113818172272801,0.940365309444046,-0.247893602349826,0.777777777777778,1
F6FD0CC9-4B46-4E56-B5EC-C0767CD98E33,12,Nigeria,0.111352121764513,0.111442441739839,3.12957727753526,9.03199753260753e-05,1,1
603FFC49-4C6E-4A41-81C8-9CF8491105EC,5,Nigeria,0.175224554865143,0.176436880821792,0.91480219991798,0.00121232595664925,0.833333333333333,0.75
9DF23BF7-D176-490A-B78F-3AAB6B1F639F,11,Nigeria,0.190774706331759,0.19177651916325,1.62492524406439,0.00100181283149051,0.909090909090909,1
AB48C368-5EA0-4D12-865D-F96235A9B11F,10,Nigeria,0.137891781230009,0.104691374518243,1.91584069064972,-0.0332004067117652,1,1
628FBF71-31A1-4C4E-B18E-18A8AD67441B,6,Nigeria,0.119200751985836,0.211436850845831,0.81048910082555,0.0922360988599951,1,0.727272727272727
B148344B-3DFA-4D8A-9E84-0E79CFE83EF6,9,Nigeria,0.261160559927997,0.321670606427309,2.3550435791822,0.0605100464993125,0.9,0.75
D97C9C31-9B43-4A05-AB32-69B7B1F916CD,11,Nigeria,0.202536654909432,0.129257241785662,1.06023056995987,-0.0732794131237691,1,1
59BFB509-3BBD-49AE-ABEE-BEF3F4859373,3,Nigeria,0.169973600810299,0.201273131838547,1.0306500185889,0.031299531028248,0.833333333333333,0.75
127DEF49-CDA5-4AED-97FF-CF99B8D95649,8,Nigeria,0.199445127574291,0.114170153054867,1.02728986845722,-0.0852749745194243,0.9,1
714227E5-D95B-40BD-9A47-4FBA14DEE027,8,Nigeria,0.300244860562809,0.281249060286646,2.32824833684529,-0.0189958002761633,0.75,0.75
B6222C83-E3C6-457F-B576-386ABED89EEE,6,Nigeria,0.10800305246271,0.151965043364539,2.55244381798968,0.0439619909018289,1,0.916666666666667
DC926A01-5909-4964-8655-16815A19E840,1,Nigeria,0.187566069482189,0.295342056015939,0.597532471936898,0.10777598653375,0.818181818181818,0.666666666666667
E24EB038-27FA-453F-8DE3-86F0F0BAFDE8,10,Nigeria,0.103096984066698,0.119736780039357,1.53738239625961,0.0166397959726593,1,0.916666666666667
C4D797F4-1179-4E77-BD64-69F35B3C86C2,6,Nigeria,0.144722183914849,0.252622996011135,0.982299537859041,0.107900812096286,0.909090909090909,0.75
67B8AB76-EA03-4817-9759-4E1E0B1CD496,12,Nigeria,0.103233546187408,0.130818801105494,1.57658833478787,0.0275852549180863,1,0.916666666666667
0CA8EB5A-A24E-4D0B-BCC4-CADCDFAB6CAE,2,Nigeria,1.28591387569262,0.107609052762645,2.47071720765981,-1.17830482292998,0,1
2748A8E0-BF36-48B1-B3F3-6565B10B38FD,11,Nigeria,0.111348535189465,0.111444721660539,3.12956743298713,9.61864710739974e-05,1,1
E625939E-001E-41B5-84C7-D378BF81ACF0,4,Nigeria,0.127701679984599,0.168980307144231,0.998621176799021,0.041278627159632,0.916666666666667,0.75
C6322415-3CE9-47BB-A669-9269327EF9DF,7,Nigeria,0.119525099504217,0.10310442929294,1.53726496385143,-0.0164206702112762,1,1
406C8428-35C0-417B-988F-4366D44FC9E3,5,Nigeria,0.170272176066703,0.147406759942371,1.03560261481072,-0.0228654161243315,1,0.833333333333333
6C6AAAA5-2C85-4834-8A84-30A573717F22,2,Nigeria,0.159108891246417,0.284941126838409,1.0615077177991,0.125832235591993,1,0.818181818181818
EC14EB9C-8656-4ADC-99C1-6DA691EF1EB1,6,Nigeria,0.185858290744728,0.354916441597387,0.877490066707095,0.169058150852658,0.75,0.7
0F25FD31-5E9C-43E6-AE0A-12422A72B1FE,8,Nigeria,0.415881967877534,0.304232920433996,0.538933315894271,-0.111649047443538,0.454545454545455,0.666666666666667
DF5A64BC-A2D6-46F5-83DA-A9E023B6CA2F,9,Nigeria,0.177329872032655,0.256367342331958,2.17484123898635,0.0790374702993024,1,1
4F135009-904C-4D1B-92CD-68153229E910,7,Nigeria,0.174510151027192,0.121897777320074,1.09967271862709,-0.0526123737071181,0.909090909090909,0.916666666666667
A31059E9-4AEC-4E8C-B2F1-B1F6D74AFDBD,12,Nigeria,0.169841673130108,0.232679774394069,0.836850256389925,0.0628381012639613,0.75,0.666666666666667
AE2F2077-B4E8-41BA-9AD6-C358F9CF6B2B,12,Nigeria,0.103414243668386,0.210541031806878,1.62611114514989,0.107126788138492,1,0.833333333333333
4B71CE0D-0F7E-4B6B-98EB-B45B14BD9C42,1,Nigeria,0.218452855394632,0.20154783746605,1.23143791924442,-0.016905017928582,0.909090909090909,1
E51AB540-FCDB-411E-B0DC-0732A4C649BF,4,Nigeria,0.22931780413302,0.320760233232918,0.703525831020548,0.0914424290998978,0.75,0.583333333333333
68F3FC6D-86C9-4BDF-9C13-5421BE50B8A6,9,Nigeria,0.160307841489398,0.103677512504191,1.69015709150979,-0.0566303289852074,0.916666666666667,1
8EE01B1C-571C-47DD-9F7A-32ABFF2FF9CB,7,Nigeria,0.775300340037156,1.08681377015333,0.641352080723171,0.31151343011617,0.25,0.0833333333333333
5B394916-59F0-4774-BD63-D029E53E67C1,4,Nigeria,0.150088086337078,0.150647274370391,1.83682564707676,0.000559188033312674,0.916666666666667,0.916666666666667
2F842FF5-9C7E-427A-BD3C-2BAB81B172D3,11,Nigeria,0.124100770055199,0.104368966283252,1.84722994034186,-0.0197318037719472,0.916666666666667,1
E3DF1A90-A1BF-4581-9EED-810AB331CED2,4,Nigeria,0.336598199307225,0.246223435215682,0.79596742885499,-0.0903747640915424,0.636363636363636,0.727272727272727
A7177A5C-F5FC-481D-A6B8-E4AB6E6284EE,4,Nigeria,0.205878527529996,0.125269815539793,1.30256936979944,-0.0806087119902038,0.909090909090909,1
6ED777D7-D45C-439E-B460-5AD39A908B34,1,Nigeria,0.111349976613329,0.111443817044596,3.12957722232576,9.38404312671032e-05,1,1
